tranDate,custName,cardNum,zipCode,tranAmount
2023-06-04 07:25:24,Andrew Garcia,3540417086484109,41240,3092
2023-07-22 19:22:24,Keith Sanchez,180045926024537,90138,2322
2023-10-13 21:08:28,Jordan Johnson,344556976968764,06849,4591
2024-01-03 23:07:35,Monique Johnson,4146884859228441,78762,593
2023-11-06 10:42:01,Jonathan Roy,4052174440953673618,64210,4490
2023-05-25 17:34:05,Christina Jones,3514117834946324,59814,3287
2023-11-07 18:50:39,Emily Terrell,639053219759,73624,4039
2023-06-04 11:06:43,Felicia Delgado,2270089607428820,57831,884
2024-01-27 19:57:36,Matthew Douglas,4700576674792290,78194,1268
2024-01-23 06:16:46,Kevin Austin,4543406278213,99775,3127
2023-08-05 15:30:23,David Phillips,342230681325825,36840,1011
2023-08-04 11:29:47,Steven Barnes,371201059715248,97567,2687
2023-06-06 03:20:53,Cheryl Mclean,4046677463028517,06188,4729
2023-07-25 12:36:31,Heather Jenkins,344077664317008,55015,3978
2024-02-13 17:57:48,Lauren Johnson,4176013888510420,98458,4202
2024-02-21 23:15:01,Erik Jackson,180061058368642,19790,2724
2024-02-10 06:16:12,Kimberly Gonzales DVM,3583243638586102,47477,3645
2024-02-23 05:23:23,Robert Harrington,630498302763,96423,2023
2023-06-07 17:38:10,Carolyn Blackburn,3516827263540491,50769,795
2023-03-27 09:04:50,Matthew Graves,213180274728248,47136,3871
2024-02-14 13:24:03,Mr. Matthew Russell DDS,676199572329,68018,3223
2023-10-03 17:28:38,Alexandra Mitchell,30076075864524,43558,3613
2023-08-06 22:04:17,Craig Chandler,6502899066190799,44057,102
2023-08-22 03:37:39,Timothy Christian,3578509891500908,88463,893
2023-05-06 06:17:52,Tamara Lambert,344136141312287,16565,4884
2023-03-28 06:09:42,Beth Costa,2284241209790123,48021,4003
2023-09-19 11:21:25,Regina Foster,3573469344227101,25690,767
2023-10-25 22:57:57,Tina Williams,375213746874169,01377,4926
2023-09-27 18:54:15,Raven Davis,676295579962,07717,2899
2023-06-10 10:48:29,Lisa Mullins,676304694208,43997,632
2023-05-27 11:20:35,Danielle Lewis,4937273954700707,63415,4767
2023-05-03 20:21:53,Erin Cook,378800769461531,90857,3193
2023-06-10 23:04:29,Kiara Dennis,3506954551402184,14585,2919
2023-04-07 05:10:23,Brandon Carter,675921257613,65333,3510
2024-02-06 03:41:37,Michelle Gonzales,4445482828808270213,39427,351
2024-01-08 17:32:05,Philip Li,503821983866,21812,4778
2023-07-07 12:52:51,Trevor Gordon,4555276409927748128,65975,3641
2024-01-09 19:34:32,Courtney Jones,4615335392189220,01827,2348
2023-05-18 03:16:45,Christopher Howard,6011784458626945,03471,629
2023-12-18 21:46:33,William Grant,630443116037,95426,2100
2023-08-23 21:46:58,Zachary Martinez,344674604106788,31666,3573
2023-07-10 10:37:11,Catherine Costa,213104445778015,05408,4602
2023-12-21 03:09:41,Kevin Poole,4655001964870,07326,634
2023-09-18 01:53:45,Frank Ray,3526062379619819,48481,4245
2023-12-27 08:07:46,Barbara Barnes,3563118069418120,34595,1932
2024-02-26 13:28:03,Robert Thompson,639083909718,52222,4786
2023-12-02 01:45:52,Barbara Hernandez,30557322263941,23186,4507
2023-12-09 05:30:14,Brian Ingram,3565225489745202,97610,704
2024-01-20 00:00:09,Robert Scott,3590094560905732,05274,4340
2023-09-26 11:14:45,Nicole Washington,675960481850,12561,3979
2023-04-20 00:35:55,Jason Ortega,3516192210137234,69866,916
2023-10-10 13:19:32,Joseph Morgan,341329888234342,70333,4022
2023-04-16 12:12:04,Kayla Ortega,3598969319662746,25510,2331
2023-11-18 13:06:00,Henry Taylor,4942585871620270138,08432,4382
2023-07-31 20:30:58,Nicole Benson,30188437448068,05706,1434
2023-05-31 07:11:53,Victoria Gaines,4730643547670055,49533,3005
2023-04-08 20:33:41,Jeffrey Diaz,4189910343547,22051,1282
2023-04-19 22:44:00,Sean Ford,213122220860550,53032,593
2023-06-07 20:25:29,Sherry Hopkins,5541130806152336,85514,1391
2023-11-28 23:12:28,Patricia Reese,6011633702306848,84224,3931
2023-05-07 16:41:15,Robert Kelly,6558210965026212,08485,2686
2023-04-23 08:47:50,Daniel Case,3504057375472862,08924,308
2023-04-09 16:17:10,John Thomas,4068524988799953,59612,3182
2023-08-16 23:10:44,Bryan Castillo,4247141260853038,87040,3555
2023-09-01 04:49:59,Megan Suarez,4504783806272070,92183,1143
2023-05-08 14:04:12,Ashley Green,4419475168524433538,29954,1549
2023-08-13 23:48:24,Alvin Myers,6594609684983585,33643,2098
2023-11-26 16:52:20,Dillon Pierce,4707321441644034,03887,1514
2023-06-04 04:46:05,Katie Hughes,4752031782287259657,38087,1199
2023-06-25 16:47:32,Nicholas Davis,4338923326848957,76927,3049
2023-06-06 23:27:27,Deborah Mclean,30098239114588,65485,914
2023-05-22 00:51:21,Vincent Foster,4990749367859299114,04886,4323
2023-07-22 02:36:54,Jason Roach,345304425221868,03338,3655
2023-04-24 11:39:33,Peter Gonzales,4975797085974677,31435,710
2023-12-24 03:41:16,Bethany Collins,4632218437632632863,42381,1385
2023-09-24 22:01:47,Sarah Arnold,346646355385017,37478,3215
2023-11-04 19:24:11,Steve Reeves,4651066214509,72592,2801
2024-02-10 13:52:47,Timothy Hampton,374918387972673,74554,2174
2023-05-11 10:30:11,Alexandra Gray,3507252575225312,28431,4446
2023-05-24 08:57:25,Ronald Anderson,6564566490423212,39161,2567
2023-06-01 12:41:03,Melanie Duke,349179094218635,69362,4649
2023-07-24 20:58:06,Frank Ramirez,213166401469673,14725,155
2023-08-18 22:34:04,Ernest Baker,585405699018,51781,3556
2024-01-01 20:51:56,Kathryn Wagner,4157443469910751,04297,4517
2023-11-03 22:53:35,Tyrone Andersen,36277164667364,94938,3034
2023-12-07 09:11:22,Michael Richardson,379551481702426,47465,4743
2023-08-23 03:24:59,Tina Mcguire,3549580876420277,97709,1765
2023-07-31 13:00:35,Edwin Spencer,5314738134798185,47592,481
2023-10-30 14:34:13,Jeremiah Smith,3514589453784212,10767,2288
2023-09-28 04:13:24,James Oliver,3581851498295473,57875,3085
2023-11-04 15:47:09,Melissa Kirby,346396089048099,82659,3513
2023-07-11 19:24:47,Michael Luna,4845906963875,92513,354
2023-11-17 17:16:27,Gary Johnson,6570018266659852,01469,1511
2023-08-23 23:16:18,Jeffrey Burns,3567473260455595,19415,2996
2023-10-23 03:30:01,Thomas Hardin DDS,4749299815635764,33323,4735
2024-01-25 05:13:42,Sean Taylor,180032093835630,08837,4719
2023-11-20 10:17:39,Dean Rios,4558411769116065281,87182,345
2023-12-28 05:48:24,Allison Arnold,4617787164586868,63706,1076
2023-09-13 20:17:31,Robert Matthews,6535722130493604,34285,3665
2023-10-20 17:08:04,Alexandria Massey,4401748567802334350,53820,4155
2023-07-14 07:04:10,Jessica Williams,4175260036613991,12194,3051
2024-02-20 10:38:15,Justin Little,4451715647500,64681,748
2023-06-09 19:55:18,Kevin Allen,2257032157211771,00939,3193
2023-06-12 22:35:55,Stacey Johnson,6529070843042526,53584,169
2023-03-31 15:25:39,Angela Villa,503867886981,60075,2117
2023-03-25 01:16:11,Martin Townsend,060450874114,32521,221
2023-09-01 19:57:35,Chad Zhang,4086829643090963,74926,4004
2023-08-16 08:45:29,Haley Bridges,2337088056437069,89090,3890
2023-06-06 08:17:46,Randall Moody,3536002266074601,59204,4927
2023-04-27 18:02:43,Justin Terry,4368718468919761,38137,417
2023-10-18 14:21:04,Troy Bass,213106045638366,06763,4727
2023-04-04 04:59:59,Jacob Rivas,30552950642094,59942,2422
2023-04-01 05:08:18,Kimberly Johnson,5461667773718181,99371,4164
2023-06-17 13:18:50,Elizabeth Morales,3544453531676532,59499,1558
2023-06-18 16:09:00,Henry Johnson,5194060495921271,25885,1453
2023-11-01 17:06:15,Whitney Delgado,582905820764,17191,3103
2023-08-30 00:01:52,Mr. Johnny Smith,4115070731417553,94775,1851
2023-04-23 02:04:22,Herbert Ruiz,2232240344727555,12774,1038
2023-12-05 07:36:46,Madison Harrington,6584567773138069,68399,2873
2023-09-06 23:08:21,Curtis Yates,4315478754243,28525,4395
2023-07-15 22:28:52,Katie Lee,4901712744032329,55414,1002
2023-04-26 05:05:01,Amy Murphy,213102963032450,72427,1657
2023-11-02 05:53:27,Lawrence Oneill,371656580277846,18483,1369
2024-01-17 19:46:01,Rebecca Browning,4465991286195409,26499,4606
2023-08-18 22:01:37,Michael Anderson,36852776369110,62871,640
2024-03-06 19:36:12,Dr. William Lara,4518298324309399,71452,1212
2024-01-22 22:27:29,Mr. Brian Young,3593126678904335,89845,232
2023-07-28 04:34:44,Janice Garcia,349673120561208,10514,4060
2023-11-25 09:25:59,Annette Williams,213188218141451,10648,3967
2024-02-21 07:01:24,Sonya Zimmerman,4174799003341162616,42402,1875
2023-05-31 19:51:57,Barbara Williams,3590945261013797,84783,733
2023-12-04 20:39:26,Donna Butler,4550864618324581,33118,3803
2023-05-10 07:39:22,Cristina Mcclain,4629278171617645,54230,3616
2023-10-13 18:49:51,Natalie Marquez,3505995300350464,24491,3402
2023-06-10 08:11:14,Michael Williams,3538125562825158,49517,607
2023-12-21 21:42:54,Stephanie Diaz,3533485224494891,01293,1739
2023-04-24 05:18:19,Jack Taylor,180029385352266,10751,4789
2023-07-12 16:42:42,Sharon Howard,3567632773668123,09422,523
2023-12-24 19:19:24,Mr. David Foley Jr.,4495149680546966,89379,1824
2023-03-20 20:46:57,Mark Harris,4507679532362259,09312,997
2023-07-12 17:33:56,Nathaniel Smith,3539741859469218,57685,3158
2023-10-11 21:18:05,Eric Huerta,3535259441685971,13324,1844
2023-05-17 21:16:00,Shannon Maddox,4003808432421671511,35269,2136
2023-06-01 19:01:47,Joshua Medina,30587977587849,31012,2920
2023-04-11 20:03:45,Nicole Howard,30583329942188,44507,3597
2023-08-04 11:03:34,Amanda Mason,213143291128701,11579,3805
2024-01-11 22:51:48,Jennifer Smith,6530965259868123,73875,3243
2024-02-11 03:55:45,Samantha Harris,213163579667139,98883,2256
2023-07-30 07:07:53,Phillip Moore,30077434022804,71820,1475
2024-03-13 03:02:19,Cheryl Johnson,6552916970665739,02919,576
2023-04-19 06:07:19,Michael Walker,2241780096498144,07470,4572
2023-03-27 12:15:56,Dr. April Grant MD,180006273721208,45288,836
2023-10-01 08:39:18,Kurt Palmer,3564979906325839,67602,2333
2023-06-17 12:32:08,Emily Howard,4292523944832,47657,1903
2024-02-04 04:35:36,Erica Solis,4532719857064293,96577,473
2023-11-26 15:17:33,James Chavez,4470550852686,75669,4733
2023-07-17 19:51:27,Aaron Livingston,4045769765212798409,02520,1068
2023-12-15 20:30:42,Bryan Nash,4905309036347,17903,3179
2023-09-12 23:18:30,Kelly Santana,060424072522,83143,4536
2023-08-31 20:50:21,Jay Montoya,213142204956521,30754,3307
2023-05-15 14:34:05,Linda King,4819103932580843,57577,2978
2023-12-02 15:28:36,Susan Campbell,567122979691,73133,3258
2023-07-12 11:08:42,Pamela Clark,4359349555996599816,89020,4860
2023-10-16 20:52:53,Matthew Morris,4496345932024516159,65448,110
2024-03-07 20:04:04,Stephanie Sullivan,4832606814640,14406,2444
2023-04-01 14:52:11,Tara Aguirre,4393072988308587,52364,3085
2024-02-19 03:21:16,Angela Cowan,6011460209527936,27328,2534
2023-11-06 21:21:08,Cody Wilson,213110328696919,15694,1566
2023-10-01 04:18:13,Rachel Lewis,3563878157453707,18215,4034
2023-06-12 03:29:09,Thomas Johnson,503856075067,73083,784
2024-01-11 16:18:12,John Turner,4626257820596114,34362,1274
2023-06-11 21:30:39,Terry Schwartz,4296354760738157701,77747,4723
2024-01-30 20:10:56,Timothy Graham,4309860671115,59876,4867
2023-12-24 17:52:03,Patricia Carter,5286755610262183,14107,3679
2024-03-03 08:47:09,Amy Lutz,3580252709108202,41465,380
2023-09-09 10:10:40,Alexandra Gonzales,2720666332488132,43345,4469
2023-06-27 11:33:38,Lauren Benson,4357620983619350,54337,3493
2024-02-27 09:00:43,Katie Reeves,4276319494709435765,96175,4488
2023-12-08 18:05:50,Robert Williams MD,4445711504770204,46143,2948
2024-03-14 20:47:15,Angela Romero,4530299103509,94682,395
2024-03-02 04:37:46,Courtney Johnson,371216577143186,25005,4590
2023-12-02 03:36:07,Sandra Sullivan,6571132611330967,15081,1853
2023-04-04 11:39:44,Renee Chavez,4897465221225916282,57056,1488
2024-01-21 21:20:21,Daniel Higgins,4739805177085,16174,1815
2023-08-22 21:55:23,Amber Spencer,3594798259760549,95540,2542
2023-09-10 06:32:06,Robert Coleman,4295434528057,17551,3598
2023-08-20 19:44:11,Stanley Williams,376794239835006,38872,2345
2023-07-12 09:46:41,Richard Nicholson,5575493241850065,21627,1674
2023-05-21 01:56:50,Elizabeth Patel,36021735287314,16770,2167
2023-08-12 21:29:00,Melissa Evans,3510506979849687,05528,1835
2023-11-18 01:03:55,Brian Zavala,180073002396892,66330,3954
2024-01-09 06:25:53,Zachary Watson,374529170950949,20786,2384
2023-06-09 23:25:49,Edward Cruz,2546327182396659,21797,3470
2024-03-11 07:24:39,Zachary Jones,30004755099815,77079,1695
2023-11-19 09:31:06,Christian Miranda,4076628384287,77490,4997
2023-09-20 14:59:03,Peter Maxwell,343154390301886,40883,2721
2023-11-08 09:01:33,Ashley Mcdowell,4365203270135089800,45608,3676
2023-07-22 03:03:57,Taylor Daugherty,6567305781322586,02604,2770
2024-02-12 12:25:43,Ashley Peterson,4072729345594062,58248,4403
2024-01-12 22:18:57,Jeremy Grant,2635060141031289,32708,2810
2023-08-26 13:13:47,Brandon Montgomery,30370029372159,79733,4873
2023-07-23 03:04:08,Mrs. Gina Bell,4819036952110038949,69651,132
2023-07-09 14:44:43,Tamara Wilson,4576523343056,43340,1504
2024-03-07 04:25:33,Anthony Evans,30374820641853,81764,1193
2023-10-07 03:59:50,Christopher Miller,180065837208987,17079,4990
2024-02-08 03:27:38,Elizabeth Dean,639012047184,58048,4514
2024-01-07 01:19:13,Sarah Molina,4268604395870595439,72618,3354
2023-11-14 08:20:51,Jamie Bryant DVM,3510824488237181,74088,4634
2023-11-11 17:14:12,Nichole Martinez,180029790168182,48991,4450
2023-12-04 10:44:22,Angela Peterson,4525315313504,58615,1441
2023-10-19 17:22:20,Nathan Lee,180010959712549,59531,2574
2023-11-01 17:14:07,Seth Peterson,30491137556044,49091,1421
2023-09-25 08:20:08,Kevin Rhodes,6011384128165646,63720,1804
2023-12-21 04:56:08,Sarah Murray,4608947058364084,48990,1279
2023-09-24 13:43:11,Heather Smith,4077718641544835,66301,2338
2023-11-17 05:30:49,Kathy Marshall,6011445419547998,48982,136
2023-09-18 22:35:40,Ashley Harris,4978431740383258723,45876,4159
2024-01-07 07:09:27,Mark Lang,501815695439,76811,1216
2023-04-02 05:50:09,Barbara Young,4645458914429,91132,4662
2024-03-15 16:36:30,Jonathan Zamora,4259748424904930,02568,3825
2023-06-01 12:13:00,Lauren Bird,6011765976033011,15317,3892
2023-10-08 22:11:47,Tyler Young,4724713370428,56715,4642
2023-09-15 00:22:31,Daniel Collins,502001131320,75535,2281
2023-05-02 08:22:04,Samantha Palmer,5291068489681977,73133,2712
2024-01-25 09:05:14,Deanna Thornton,4601798064173953897,23165,4163
2023-08-28 12:28:27,Mark Jones,213175251848597,48214,337
2023-10-08 08:53:00,Gregory Guerrero,30597600035603,78218,3073
2024-01-14 00:10:31,Kristen Harris,6011318315485995,97942,3623
2024-02-12 20:45:10,Deborah Burns,38571901079737,76437,2569
2023-10-27 08:17:51,Debbie Garcia,4795400153558583,59003,2565
2023-06-01 04:07:28,Samantha Kane,5138742709115761,05941,812
2023-12-03 11:35:35,Cindy Brooks,4132503027112628,38080,2278
2023-07-07 07:38:12,James Bishop,4195093552614,15574,3976
2024-03-15 19:45:34,Ryan Gallagher,060459456954,15595,3655
2024-02-19 15:39:39,Nicholas Knox,639045742769,72612,3378
2024-01-11 04:23:23,Patty Harrison,4671020771088091,18234,3727
2023-11-17 01:50:27,Sandra Vaughan,180041339093896,99459,2541
2023-12-13 22:41:37,Sonia Petersen,6572330752985990,96608,4476
2024-02-01 00:29:53,Nancy Thomas,4587533881137759,70940,4966
2023-05-26 23:41:46,Andrea Morris MD,213126677311322,15276,4317
2023-05-14 18:35:53,Miss April Coffey,180018532104373,54771,4488
2023-08-21 09:04:54,Jose Morrison,347684326708818,31774,3136
2024-02-24 19:53:30,Samantha Miller,2505706339936161,27700,3759
2024-02-19 17:03:04,Andrea Mcguire,6587675079422975,18184,3276
2023-03-18 08:09:42,Steven Frye,4965250396866929,39880,425
2023-06-28 11:01:21,Carlos Hancock,4883507728480144,44149,2096
2023-09-16 04:44:27,Donald Herman,4569002396063514,65652,3697
2023-11-12 09:46:49,Whitney Sandoval,6500662214722760,84847,1005
2023-04-11 20:20:27,Kyle Herrera,4555931372649282,54920,4138
2023-03-30 07:19:04,Eric Hansen,3513076478482288,81360,746
2023-11-30 12:13:16,Melody Hodge,4793229093291720,75379,610
2023-07-20 01:25:49,Gregory Garza,30384838976985,87674,2339
2023-12-16 08:27:24,Mrs. Pamela Coffey,213137696939472,21823,3537
2024-01-31 13:06:54,Toni Jarvis,4355528156561930717,75912,2859
2023-07-17 23:20:53,Christopher Schneider,3540892486768188,48770,1352
2023-12-26 22:14:26,Samuel Kelley,2704651404007705,28672,1341
2023-05-24 16:53:07,Robert Kelly,3512773465086004,22064,2756
2023-09-30 09:57:35,Eric Diaz,501822334238,41565,4296
2023-12-28 04:13:28,Michael Mayer,345452991938868,88026,1191
2024-02-28 03:19:31,Brady Thompson,30382128071186,22636,856
2023-05-23 22:35:54,Joanna Smith,4981237823130,54502,3339
2023-11-07 03:15:46,Stephanie Morgan,30375621633197,71349,2689
2024-02-19 16:57:33,Denise Melton,639030703214,55736,4493
2023-04-14 19:03:11,Heather Jefferson,4918942558148,93482,3577
2024-01-16 21:42:33,Timothy Lyons,4674444851013166,44804,2213
2023-12-23 22:43:10,Matthew Pope,30216414399044,93877,3854
2023-04-05 22:39:17,Jordan Lopez,370691488022664,14039,4504
2023-04-08 00:52:50,Russell Herrera,5264672561851284,71400,3685
2023-08-04 11:51:57,Kimberly Sims,4830902901238670,23636,4731
2023-05-26 13:16:30,Gregory Griffin,2245144567215493,13432,4341
2023-10-28 07:30:38,Jeremy Lee,213125407850658,02202,3640
2023-07-23 08:36:31,Amy Davenport,2605815547956801,42871,2570
2023-05-20 23:07:50,Jason Underwood,346917172438044,37197,1629
2023-04-03 11:08:22,Jennifer Watson,4392118634355786,41200,3272
2023-07-16 00:55:30,Benjamin Nguyen,4746796220404408,31652,1061
2024-02-29 09:10:33,Ariel Castro,4928189278623,11668,3629
2023-11-08 11:49:43,Emily Hernandez,3507631773283258,49888,4471
2023-12-31 13:59:01,Paige Hall,4266092039546449554,12731,4403
2023-07-07 22:36:55,Patrick Martin,180040348958552,70047,2672
2023-12-13 22:53:19,Hannah Carroll,372540701583325,93242,2845
2023-12-20 20:28:44,Laura Rose,4991637772609179669,33637,3906
2023-10-21 21:01:03,Amy Larson,2364290715707207,41603,1352
2023-12-01 09:00:27,Joshua Kline,3505315573489156,64565,3114
2023-11-21 01:04:20,Michael Johnson,3530821650831193,97818,3412
2023-05-18 19:38:00,Ryan Olson,4788030058486601741,67693,4708
2023-11-25 21:44:03,Justin Taylor,4810369274921,75278,2239
2023-12-01 08:25:38,Jonathan Davidson,213185818667802,51800,2280
2024-03-08 11:26:56,Andrea Santiago,4450122123975098183,66226,126
2023-07-10 07:18:16,Jonathon Waters,3531881445687770,25302,2460
2023-05-18 19:25:19,Elizabeth Murphy,213180666730711,16434,2237
2023-05-26 12:41:42,Angela Lewis,3555814001769311,36470,4550
2023-05-21 06:48:33,Allen Allen,6529288759679582,90395,2245
2023-04-26 00:15:26,Kelly Lee,30509065150538,09652,393
2023-04-06 19:55:56,Nicole Ford,36713727271252,42644,488
2023-12-28 14:29:53,Tara Carter,4387397651073566,02559,2226
2023-06-28 01:01:59,Jessica Dennis,3570473374963455,90062,2969
2023-08-21 23:24:07,Ashley Browning,4273833730891484,79407,4810
2023-05-21 09:25:57,Joseph Perez,675991799429,18906,2734
2023-11-19 19:05:15,Katherine Osborne,4930627547957,25240,240
2023-09-30 10:35:52,Laurie King,30228439300543,02778,3957
2023-05-27 06:37:16,Yvette Scott,3504462855667504,34085,2541
2024-03-08 22:18:22,Pamela Elliott,30060516500749,58557,2922
2024-01-16 20:16:09,Andrew Black,3512356155348577,87002,4830
2023-10-18 07:21:48,Stephanie Smith,503842377361,15173,1199
2023-04-17 05:52:38,Debra Duarte,576911890878,84478,1709
2023-06-15 06:27:48,Amber Weeks,6527954241810752,65465,2023
2024-01-06 09:08:41,Cynthia Garcia,6504359123600981,45687,787
2023-12-22 03:38:25,Sarah Jones,4316328496318078,44166,1609
2023-09-25 20:49:00,Christine Berg,6526154942182178,50654,1236
2023-12-03 15:23:23,Omar Murphy,4909814038702201256,98985,1490
2023-08-03 11:37:47,Calvin Jones,341845643857036,00620,3028
2024-03-08 23:57:25,Tracy West,588271069167,09192,3009
2023-05-31 11:15:19,Donald Burke,5497528603221838,59714,2231
2023-09-04 03:43:07,Lance Gonzalez,3519508913680674,04337,4633
2024-03-09 05:08:16,Wendy Conley,4776114048847,57483,3915
2024-02-13 18:09:52,Kimberly Sanford,36209338727261,83472,2062
2023-11-16 19:49:27,Jermaine Lambert,4489140651246679098,59315,1512
2023-04-08 20:17:15,Helen Shepherd,4975882127862,63358,4669
2023-04-10 15:21:32,Laura Davis,30057413449939,41238,1313
